Id,SalePrice
2735,137403.37631975766
2736,139708.58428598553
2737,126213.01230292156
2738,134335.3174945507
2739,156235.84923678884
2740,138946.76040800774
2741,145035.69827875643
2742,149324.28224826397
2743,148067.8071801537
2744,149739.51207370308
2745,134338.345309549
2746,131840.50919938824
2747,157807.54562945722
2748,116542.00292227289
2749,130877.86520348044
2750,136664.24583882626
2751,125878.54128113973
2752,238813.65214840398
2753,152548.54201103808
2754,202910.8442513231
2755,120093.85483717138
2756,93287.13073966105
2757,80898.79901640843
2758,86133.04481602086
2759,164312.10942092907
2760,140397.08945012602
2761,147337.3459793307
2762,146501.3527265278
2763,189034.66780139424
2764,176915.52592938914
2765,268704.9406811661
2766,149148.00255416348
2767,92883.92026132112
2768,131431.6358838186
2769,130020.24694314765
2770,155169.6892882995
2771,122052.79384328183
2772,128569.79938776931
2773,156060.17811707605
2774,138023.3323804813
2775,138889.8064418937
2776,161635.23557228822
2777,159128.31615171948
2778,125693.92453872616
2779,122770.80739498585
2780,110602.48495403495
2781,103642.73782330373
2782,100997.78803194276
2783,100109.12448623456
2784,126283.99147741598
2785,144103.39868984374
2786,68163.66970408676
2787,117372.36056125225
2788,82672.25981770338
2789,216179.66202226217
2790,96578.73662539128
2791,121792.77738385116
2792,88437.55177435969
2793,148423.095415137
2794,102919.921928185
2795,112160.8712047542
2796,101943.43735312625
2797,175512.62899195694
2798,133843.72210045176
2799,114178.20151783936
2800,87878.85101234172
2801,114893.57447046641
2802,141145.96318482794
2803,144778.9922948102
2804,153456.10341970247
2805,103550.42058670308
2806,101277.85084498706
2807,145725.559230254
2808,143461.9777513925
2809,135342.57310848628
2810,132174.95282868034
2811,158937.79088431507
2812,144884.30592675833
2813,138199.98337042972
2814,163548.28919603094
2815,105954.63595307797
2816,245752.96535363953
2817,137940.9894895836
2818,126436.4722205397
2819,179485.09790702147
2820,135054.33679999714
2821,108641.5368018276
2822,181330.38652406278
2823,231345.99888625185
2824,172112.77833880103
2825,162095.10827548458
2826,131380.43512797964
2827,146059.62465900573
2828,196685.50320232316
2829,168472.01988632022
2830,230671.21357419936
2831,186707.9315944724
2832,203964.6484732579
2833,281762.9773556331
2834,218591.89620721832
2835,215538.02814067792
2836,193945.58873840346
2837,159396.9764793159
2838,145735.90388986105
2839,180462.57121959343
2840,199224.26323800485
2841,203727.0644418073
2842,221727.52337497487
2843,143993.1168877813
2844,160378.02234427258
2845,123376.12112384567
2846,212046.70859725267
2847,195560.84406847364
2848,222834.08365904656
2849,211030.50740897993
2850,285449.6128844179
2851,234019.41120877245
2852,231430.06932900872
2853,239893.68887510413
2854,142764.87905390866
2855,194749.51624812267
2856,203919.08623343927
2857,190788.49925455265
2858,193652.59860673055
2859,165102.06822522194
2860,133563.25938030737
2861,133900.65339349554
2862,184361.63209267656
2863,129386.10901369332
2864,253465.14600511655
2865,146467.89615338473
2866,141143.2696367521
2867,103032.64360000828
2868,118702.30192519337
2869,122703.35120629553
2870,170161.86137237496
2871,120529.36311993746
2872,63390.7466438137
2873,109603.59587352656
2874,152812.87281006997
2875,120959.7803020529
2876,164736.43287303223
2877,142387.64616742605
2878,170421.1529590638
2879,155868.82048961267
2880,111911.54504242574
2881,144513.03458463127
2882,162182.18959447267
2883,180853.48775293323
2884,182027.15982538112
2885,170745.51365311115
2886,191657.94391796537
2887,107312.8145914647
2888,118014.03416970198
2889,74792.31880761207
2890,90876.77163925699
2891,133027.7511925791
2892,73923.26930815284
2893,113817.53532340632
2894,70447.6283906348
2895,313681.6211808512
2896,287765.0341891328
2897,191639.15200372622
2898,142599.82916017325
2899,230210.4728533359
2900,157363.10545737023
2901,181772.07543858292
2902,185784.6964654123
2903,337229.90423232317
2904,344547.683383117
2905,131279.17745743974
2906,195390.8204838594
2907,121959.3826005589
2908,128361.02290881226
2909,152381.87834544954
2910,94001.21810419185
2911,94672.83380607862
2912,149333.83254272965
2913,98161.57873983476
2914,91888.46700333666
2915,92898.22443683882
2916,96112.81208808636
2917,146340.84863143464
2918,124305.23883392429
2919,241557.32787119987
